ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13806267,JJ218670,04/14/2025 09:00:00 PM,109XX S WESTERN AVE,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,FALSE,TRUE,2212,22,19,75,04B,1162337,1832091,2025,04/22/2025 03:41:56 PM,41.69490982,-87.68125779,"(41.694909818, -87.681257794)"
13806454,JJ218969,04/14/2025 09:00:00 PM,023XX W JACKSON BLVD,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,FALSE,FALSE,1225,12,27,28,6,1160829,1898641,2025,04/22/2025 03:41:56 PM,41.87756321,-87.68494159,"(41.877563214, -87.684941589)"
13806044,JJ218449,04/14/2025 09:00:00 PM,047XX S WOODLAWN AVE,4386,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,APARTMENT,FALSE,TRUE,222,2,4,39,26,1185043,1873784,2025,04/22/2025 03:41:56 PM,41.80881783,-87.59681799,"(41.80881783, -87.596817994)"
13806008,JJ218410,04/14/2025 09:00:00 PM,047XX S WESTERN AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,922,9,15,58,6,1161164,1873304,2025,04/22/2025 03:41:56 PM,41.80802882,-87.68441446,"(41.808028819, -87.684414463)"
13806705,JJ219386,04/14/2025 09:00:00 PM,059XX W NORTH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2531,25,29,25,7,1136646,1910029,2025,04/22/2025 03:41:56 PM,41.90928035,-87.77346344,"(41.909280347, -87.773463436)"
13806003,JJ218407,04/14/2025 08:50:00 PM,048XX W MADISON ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,FALSE,FALSE,1533,15,28,25,3,1144113,1899585,2025,04/22/2025 03:41:56 PM,41.8804838,-87.74629516,"(41.880483796, -87.746295161)"
13813082,JJ226716,04/14/2025 08:48:00 PM,062XX N ARTESIAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,2413,24,50,2,11,,,2025,04/22/2025 03:41:56 PM,,,
13806037,JJ218480,04/14/2025 08:45:00 PM,110XX S KEDZIE AVE,460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,2211,22,19,74,08B,1156987,1831264,2025,04/22/2025 03:41:56 PM,41.69274985,-87.70086819,"(41.69274985, -87.700868185)"
13806341,JJ218861,04/14/2025 08:43:00 PM,073XX S JEFFERY BLVD,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,333,3,7,43,6,1190818,1856531,2025,04/22/2025 03:41:56 PM,41.76133661,-87.57619409,"(41.761336609, -87.576194093)"
13806010,JJ218421,04/14/2025 08:43:00 PM,071XX S FRANCISCO AVE,495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,APARTMENT,FALSE,FALSE,831,8,18,66,04B,1158273,1857185,2025,04/22/2025 03:41:56 PM,41.76385543,-87.69545659,"(41.763855431, -87.69545659)"
13811517,JJ218915,04/14/2025 08:41:00 PM,019XX W 83RD ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,614,6,18,71,08A,1165048,1849626,2025,04/22/2025 03:41:56 PM,41.7429719,-87.67083792,"(41.742971904, -87.670837916)"
13806088,JJ218420,04/14/2025 08:40:00 PM,0000X E ADAMS ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,SIDEWALK,TRUE,FALSE,113,1,34,32,18,1176678,1899473,2025,04/22/2025 03:41:56 PM,41.87950297,-87.62672358,"(41.87950297, -87.626723575)"
13806731,JJ218440,04/14/2025 08:35:00 PM,104XX S AVENUE J,930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,FALSE,FALSE,432,4,10,52,7,1202496,1836446,2025,04/22/2025 03:41:56 PM,41.70593197,-87.5340779,"(41.705931969, -87.5340779)"
13806002,JJ218430,04/14/2025 08:30:00 PM,063XX S WESTERN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),TRUE,FALSE,825,8,16,66,15,1161461,1862542,2025,04/22/2025 03:41:56 PM,41.77849033,-87.68362345,"(41.778490327, -87.683623452)"
13806496,JJ218431,04/14/2025 08:30:00 PM,012XX W 79TH ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,612,6,17,71,6,1169539,1852401,2025,04/22/2025 03:41:56 PM,41.75049083,-87.65430247,"(41.750490827, -87.654302474)"
13806237,JJ218651,04/14/2025 08:30:00 PM,023XX W JACKSON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1225,12,27,28,14,1160939,1898643,2025,04/22/2025 03:41:56 PM,41.87756642,-87.68453764,"(41.877566421, -87.684537643)"
13806007,JJ218419,04/14/2025 08:30:00 PM,083XX S KEDZIE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,834,8,18,70,08B,1156495,1849241,2025,04/22/2025 03:41:56 PM,41.74209182,-87.70218702,"(41.742091821, -87.702187015)"
13806055,JJ218408,04/14/2025 08:28:00 PM,061XX N KEDZIE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,FALSE,FALSE,2413,24,50,2,15,1153910,1940779,2025,04/22/2025 03:41:56 PM,41.99333373,-87.70922008,"(41.99333373, -87.709220078)"
13806050,JJ218401,04/14/2025 08:25:00 PM,049XX W NORTH AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,2533,25,37,25,6,1143333,1910186,2025,04/22/2025 03:41:56 PM,41.90958877,-87.74889413,"(41.909588772, -87.748894125)"
13806104,JJ218484,04/14/2025 08:25:00 PM,121XX S YALE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,FALSE,FALSE,523,5,9,53,26,1176801,1824362,2025,04/22/2025 03:41:56 PM,41.67338758,-87.62853227,"(41.673387584, -87.628532266)"
13806062,JJ218391,04/14/2025 08:23:00 PM,012XX N LOCKWOOD AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,FALSE,FALSE,2532,25,37,25,3,1140802,1907618,2025,04/22/2025 03:41:56 PM,41.90258883,-87.7582553,"(41.902588831, -87.758255303)"
13805989,JJ218378,04/14/2025 08:16:00 PM,020XX N MILWAUKEE AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1431,14,1,22,6,1159682,1913243,2025,04/22/2025 03:41:56 PM,41.91765602,-87.68875026,"(41.917656022, -87.688750258)"
13807041,JJ219295,04/14/2025 08:04:00 PM,076XX S CICERO AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,833,8,18,65,6,1145727,1853720,2025,04/22/2025 03:41:56 PM,41.75459296,-87.74152854,"(41.754592961, -87.741528537)"
13808968,JJ221548,04/14/2025 08:03:00 PM,026XX N CLARK ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1935,19,43,7,6,1171818,1918166,2025,04/22/2025 03:41:56 PM,41.930906,-87.64401704,"(41.930906002, -87.644017035)"
13807277,JJ219022,04/14/2025 08:00:00 PM,047XX S PRAIRIE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,224,2,3,38,7,1178842,1873592,2025,04/22/2025 03:41:56 PM,41.80843454,-87.61956759,"(41.80843454, -87.619567586)"
13805982,JJ218386,04/14/2025 08:00:00 PM,013XX W 13TH ST,560,ASSAULT,SIMPLE,CHA PARKING LOT / GROUNDS,FALSE,FALSE,1233,12,28,28,08A,1167634,1894185,2025,04/22/2025 03:41:56 PM,41.8651918,-87.66008383,"(41.865191804, -87.660083834)"
13806282,JJ218753,04/14/2025 08:00:00 PM,068XX S ABERDEEN ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,FALSE,FALSE,724,7,16,68,11,1170163,1859408,2025,04/22/2025 03:41:56 PM,41.7697054,-87.65181243,"(41.769705402, -87.651812425)"
13806253,JJ218688,04/14/2025 08:00:00 PM,036XX S EMERALD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,915,9,11,60,14,1171896,1880794,2025,04/22/2025 03:41:56 PM,41.828353,-87.64483213,"(41.828353002, -87.644832132)"
13806946,JJ219037,04/14/2025 08:00:00 PM,0000X E WACKER DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,,FALSE,FALSE,111,1,42,32,11,1176971,1902537,2025,04/22/2025 03:41:56 PM,41.88790413,-87.62555495,"(41.887904127, -87.625554948)"
13806172,JJ218578,04/14/2025 08:00:00 PM,010XX E 93RD ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,413,4,8,47,08B,1184758,1843525,2025,04/22/2025 03:41:56 PM,41.725791,-87.59881107,"(41.725790998, -87.598811072)"
13807329,JJ218787,04/14/2025 08:00:00 PM,006XX E 51ST ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,223,2,20,38,08B,1181558,1871341,2025,04/22/2025 03:41:56 PM,41.80219528,-87.60967554,"(41.802195281, -87.609675541)"
13806100,JJ218413,04/14/2025 08:00:00 PM,024XX W 24TH PL,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,1034,10,25,31,08A,1160532,1887676,2025,04/22/2025 03:41:56 PM,41.84748032,-87.68633551,"(41.847480322, -87.686335505)"
13806362,JJ218880,04/14/2025 08:00:00 PM,008XX W NEWPORT AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,TRUE,1924,19,44,6,26,1170088,1923112,2025,04/22/2025 03:41:56 PM,41.94451603,-87.65022955,"(41.944516028, -87.650229554)"
13806978,JJ219036,04/14/2025 08:00:00 PM,002XX N MICHIGAN AVE,870,THEFT,POCKET-PICKING,RESTAURANT,FALSE,FALSE,114,1,42,32,6,1177257,1901899,2025,04/22/2025 03:41:56 PM,41.88614694,-87.62452403,"(41.886146944, -87.624524028)"
13807553,JJ220243,04/14/2025 08:00:00 PM,073XX S HOYNE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,735,7,17,67,5,1163633,1855896,2025,04/22/2025 03:41:56 PM,41.76020748,-87.67584699,"(41.760207479, -87.67584699)"
13807361,JJ220046,04/14/2025 08:00:00 PM,016XX W SHERWIN AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,2423,24,49,1,6,1164204,1948720,2025,04/22/2025 03:41:56 PM,42.0149119,-87.6711289,"(42.014911903, -87.671128898)"
13808308,JJ221183,04/14/2025 08:00:00 PM,006XX N WABASH AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1834,18,42,8,6,1176631,1904280,2025,04/22/2025 03:41:56 PM,41.8926947,-87.62675082,"(41.892694698, -87.626750816)"
13806475,JJ218759,04/14/2025 08:00:00 PM,008XX W 50TH PL,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,FALSE,TRUE,933,9,20,61,04A,1171572,1871363,2025,04/22/2025 03:41:56 PM,41.80248052,-87.6462975,"(41.802480522, -87.646297498)"
13805880,JJ218383,04/14/2025 07:57:00 PM,037XX W 59TH ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,TRUE,FALSE,822,8,23,62,26,1152456,1865226,2025,04/22/2025 03:41:56 PM,41.78603759,-87.71656607,"(41.786037592, -87.716566072)"
13806075,JJ218414,04/14/2025 07:53:00 PM,001XX E 113TH ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,531,5,9,49,5,1179373,1830075,2025,04/22/2025 03:41:56 PM,41.68900678,-87.61894521,"(41.689006784, -87.618945206)"
13806083,JJ218403,04/14/2025 07:53:00 PM,014XX N PULASKI RD,454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,FALSE,FALSE,2535,25,36,23,08B,1149455,1909224,2025,04/22/2025 03:41:56 PM,41.90683228,-87.72642932,"(41.906832281, -87.726429318)"
13805831,JJ218350,04/14/2025 07:50:00 PM,046XX W NORTH AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,2533,25,37,25,6,1145011,1910225,2025,04/22/2025 03:41:56 PM,41.90966425,-87.74272882,"(41.909664252, -87.742728815)"
13805976,JJ218363,04/14/2025 07:50:00 PM,014XX W NORTH SHORE AVE,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,STREET,TRUE,FALSE,2432,24,49,1,26,1165621,1944615,2025,04/22/2025 03:41:56 PM,42.00361751,-87.66603263,"(42.003617513, -87.666032625)"
13805903,JJ218357,04/14/2025 07:48:00 PM,010XX W NORTH AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1811,18,2,7,6,1169336,1910832,2025,04/22/2025 03:41:56 PM,41.91083552,-87.65335152,"(41.910835515, -87.653351515)"
13807829,JJ218367,04/14/2025 07:45:00 PM,0000X W GARFIELD BLVD,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,225,2,20,40,08A,1176825,1868543,2025,04/22/2025 03:41:56 PM,41.79462534,-87.62711757,"(41.794625336, -87.627117572)"
13812794,JJ226121,04/14/2025 07:45:00 PM,0000X S MICHIGAN AVE,890,THEFT,FROM BUILDING,HOTEL / MOTEL,FALSE,FALSE,112,1,34,32,6,,,2025,04/22/2025 03:41:56 PM,,,
13806024,JJ218404,04/14/2025 07:44:00 PM,048XX W FULTON ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,SIDEWALK,TRUE,FALSE,1532,15,28,25,18,1143903,1901492,2025,04/22/2025 03:41:56 PM,41.88572077,-87.74701843,"(41.885720773, -87.747018429)"
13805986,JJ218327,04/14/2025 07:43:00 PM,024XX W 63RD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,825,8,16,66,15,1161032,1862810,2025,04/22/2025 03:41:56 PM,41.77923464,-87.6851888,"(41.77923464, -87.685188795)"
13812820,JJ226291,04/14/2025 07:40:00 PM,042XX W DICKENS AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,2522,25,35,20,6,,,2025,04/22/2025 03:41:56 PM,,,
13805876,JJ218351,04/14/2025 07:40:00 PM,021XX W 71ST PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,735,7,17,67,08B,1163349,1857226,2025,04/22/2025 03:41:56 PM,41.76386314,-87.67685066,"(41.76386314, -87.676850659)"
13805893,JJ218359,04/14/2025 07:39:00 PM,058XX W MONTROSE AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1622,16,38,15,08B,1136413,1928655,2025,04/22/2025 03:41:56 PM,41.96039628,-87.77387287,"(41.960396284, -87.773872874)"
13805995,JJ218382,04/14/2025 07:39:00 PM,078XX S ASHLAND AVE,2018,NARCOTICS,MANUFACTURE / DELIVER - SYNTHETIC DRUGS,PARKING LOT / GARAGE (NON RESIDENTIAL),TRUE,FALSE,611,6,17,71,18,1167038,1852633,2025,04/22/2025 03:41:56 PM,41.75118127,-87.66346069,"(41.751181266, -87.663460692)"
13806248,JJ218685,04/14/2025 07:33:00 PM,009XX N LAWLER AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1531,15,37,25,6,1142520,1905783,2025,04/22/2025 03:41:56 PM,41.8975216,-87.75199039,"(41.897521604, -87.751990389)"
13806379,JJ218913,04/14/2025 07:30:00 PM,034XX N KIMBALL AVE,820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1733,17,35,21,6,1153112,1922789,2025,04/22/2025 03:41:56 PM,41.94398398,-87.71263486,"(41.943983979, -87.712634859)"
13806231,JJ218611,04/14/2025 07:30:00 PM,064XX S CICERO AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESTAURANT,FALSE,FALSE,813,8,13,64,11,1145495,1861458,2025,04/22/2025 03:41:56 PM,41.77583176,-87.74218387,"(41.77583176, -87.742183871)"
13808324,JJ221195,04/14/2025 07:30:00 PM,014XX W BERWYN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2013,20,48,77,14,1165463,1935293,2025,04/22/2025 03:41:56 PM,41.97804108,-87.66688079,"(41.978041075, -87.666880793)"
13806955,JJ218644,04/14/2025 07:30:00 PM,013XX W LAKE ST,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1224,12,27,28,6,1167588,1901569,2025,04/22/2025 03:41:56 PM,41.88545507,-87.66004006,"(41.885455068, -87.660040064)"
13805968,JJ218356,04/14/2025 07:28:00 PM,122XX S MICHIGAN AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,TRUE,FALSE,532,5,9,53,26,1179043,1824005,2025,04/22/2025 03:41:56 PM,41.67235731,-87.62033722,"(41.672357307, -87.620337216)"
13805895,JJ218330,04/14/2025 07:26:00 PM,028XX W JACKSON BLVD,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,FALSE,FALSE,1124,11,27,27,04A,1157560,1898567,2025,04/22/2025 03:41:56 PM,41.87742729,-87.69694653,"(41.877427291, -87.696946533)"
13805795,JJ218326,04/14/2025 07:20:00 PM,018XX N MILWAUKEE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,OTHER (SPECIFY),FALSE,TRUE,1434,14,32,22,26,1160916,1912201,2025,04/22/2025 03:41:56 PM,41.91477116,-87.68424547,"(41.914771159, -87.684245474)"
13805873,JJ218337,04/14/2025 07:15:00 PM,026XX W ARGYLE ST,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,2031,20,40,4,08B,1158007,1933111,2025,04/22/2025 03:41:56 PM,41.97220947,-87.69436012,"(41.972209465, -87.69436012)"
13806334,JJ218769,04/14/2025 07:14:00 PM,016XX E 84TH PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,412,4,8,45,7,1188760,1849281,2025,04/22/2025 03:41:56 PM,41.7414914,-87.58396814,"(41.741491399, -87.583968141)"
13806049,JJ218358,04/14/2025 07:13:00 PM,0000X E ROOSEVELT RD,545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA STATION,TRUE,FALSE,123,1,4,32,08A,1176818,1895074,2025,04/22/2025 03:41:56 PM,41.86742869,-87.62634257,"(41.867428687, -87.626342565)"
13805998,JJ218314,04/14/2025 07:12:00 PM,0000X E SUPERIOR ST,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,1834,18,2,8,6,1176715,1905378,2025,04/22/2025 03:41:56 PM,41.89570577,-87.6264091,"(41.895705767, -87.626409097)"
13805865,JJ218333,04/14/2025 07:09:00 PM,081XX S HALSTED ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,TRUE,FALSE,613,6,17,71,26,1172383,1850986,2025,04/22/2025 03:41:56 PM,41.74654582,-87.6439223,"(41.746545819, -87.6439223)"
13806824,JJ219368,04/14/2025 07:08:00 PM,008XX W 50TH ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,933,9,20,61,08A,1171563,1871695,2025,04/22/2025 03:41:56 PM,41.80339176,-87.64632077,"(41.803391763, -87.646320773)"
13805832,JJ218294,04/14/2025 07:05:00 PM,066XX S KEDZIE AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,TRUE,FALSE,831,8,14,66,26,1156197,1860245,2025,04/22/2025 03:41:56 PM,41.77229453,-87.70298347,"(41.772294533, -87.702983471)"
13806006,JJ218405,04/14/2025 07:02:00 PM,031XX W 16TH ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SIDEWALK,FALSE,FALSE,1022,10,24,29,26,1155741,1891876,2025,04/22/2025 03:41:56 PM,41.8591033,-87.7038056,"(41.859103298, -87.703805597)"
13806186,JJ218338,04/14/2025 07:01:00 PM,071XX S RACINE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,734,7,17,67,15,1169561,1857280,2025,04/22/2025 03:41:56 PM,41.76387897,-87.65408069,"(41.763878968, -87.65408069)"
13806272,JJ218692,04/14/2025 07:00:00 PM,053XX S CALUMET AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,231,2,3,40,6,1179389,1869726,2025,04/22/2025 03:41:56 PM,41.79781341,-87.6176794,"(41.797813412, -87.617679396)"
13808059,JJ219893,04/14/2025 07:00:00 PM,066XX N LAKEWOOD AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,2432,24,49,1,6,1166344,1944318,2025,04/22/2025 03:41:56 PM,42.00278705,-87.66338129,"(42.002787046, -87.663381287)"
13806331,JJ218840,04/14/2025 07:00:00 PM,097XX S BRENNAN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,431,4,7,51,08B,1193245,1840622,2025,04/22/2025 03:41:56 PM,41.71762196,-87.56781777,"(41.717621955, -87.567817767)"
13807373,JJ220081,04/14/2025 07:00:00 PM,024XX N MARMORA AVE,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,FALSE,FALSE,2515,25,30,19,6,1136652,1915586,2025,04/22/2025 03:41:56 PM,41.9245293,-87.77330809,"(41.924529297, -87.77330809)"
13806320,JJ218842,04/14/2025 07:00:00 PM,003XX W 27TH ST,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,FALSE,FALSE,914,9,11,34,6,1174532,1886528,2025,04/22/2025 03:41:56 PM,41.84402919,-87.63498991,"(41.844029194, -87.634989906)"
13805905,JJ218375,04/14/2025 07:00:00 PM,079XX S BISHOP ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,612,6,17,71,08A,1168049,1851997,2025,04/22/2025 03:41:56 PM,41.74941433,-87.65977412,"(41.749414334, -87.659774119)"
13806177,JJ218552,04/14/2025 07:00:00 PM,055XX W NORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2532,25,37,25,14,1139225,1910088,2025,04/22/2025 03:41:56 PM,41.90939567,-87.76398776,"(41.909395666, -87.763987758)"
13806535,JJ219116,04/14/2025 07:00:00 PM,063XX W IRVING PARK RD,820,THEFT,$500 AND UNDER,PARK PROPERTY,FALSE,FALSE,1633,16,38,17,6,1133336,1925915,2025,04/22/2025 03:41:56 PM,41.95293201,-87.78525006,"(41.952932011, -87.785250058)"
13808435,JJ221296,04/14/2025 07:00:00 PM,038XX W 18TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1014,10,24,29,7,1151135,1891107,2025,04/22/2025 03:41:56 PM,41.8570845,-87.720733,"(41.8570845, -87.720732995)"
13809623,JJ222821,04/14/2025 07:00:00 PM,009XX S WABASH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,123,1,4,32,7,1176929,1896154,2025,04/22/2025 03:41:56 PM,41.87038976,-87.6259024,"(41.870389764, -87.625902397)"
13805900,JJ218316,04/14/2025 06:57:00 PM,011XX W 69TH ST,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,TRUE,FALSE,733,7,16,68,26,1170043,1859049,2025,04/22/2025 03:41:56 PM,41.76872287,-87.65226271,"(41.768722869, -87.652262712)"
13806041,JJ218305,04/14/2025 06:56:00 PM,015XX E 66TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,321,3,5,42,08B,1187503,1861202,2025,04/22/2025 03:41:56 PM,41.77423367,-87.58819534,"(41.774233665, -87.588195342)"
13806015,JJ218303,04/14/2025 06:55:00 PM,037XX W EASTWOOD AVE,460,BATTERY,SIMPLE,ALLEY,FALSE,FALSE,1723,17,33,14,08B,1150438,1930637,2025,04/22/2025 03:41:56 PM,41.96557218,-87.72225765,"(41.965572182, -87.722257649)"
13805860,JJ218287,04/14/2025 06:55:00 PM,107XX S BENSLEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,FALSE,FALSE,434,4,10,51,14,1194564,1834293,2025,04/22/2025 03:41:56 PM,41.70022227,-87.56319422,"(41.700222266, -87.563194215)"
13806009,JJ218307,04/14/2025 06:50:00 PM,002XX E ILLINOIS ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1834,18,2,8,7,1178165,1903670,2025,04/22/2025 03:41:56 PM,41.89098603,-87.62113571,"(41.890986027, -87.62113571)"
13805857,JJ218288,04/14/2025 06:49:00 PM,047XX W FLOURNOY ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,FALSE,FALSE,1131,11,24,25,18,1145066,1896613,2025,04/22/2025 03:41:56 PM,41.87231033,-87.74287087,"(41.872310326, -87.742870872)"
13805868,JJ218380,04/14/2025 06:46:00 PM,017XX W ALBION AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,2432,24,40,1,08A,1163616,1943892,2025,04/22/2025 03:41:56 PM,42.00167623,-87.67342945,"(42.001676227, -87.673429453)"
13805842,JJ218331,04/14/2025 06:45:00 PM,074XX S PHILLIPS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,334,3,7,43,08B,1193934,1856180,2025,04/22/2025 03:41:56 PM,41.76029761,-87.56478541,"(41.760297611, -87.564785411)"
13808037,JJ220550,04/14/2025 06:41:00 PM,027XX N CLARK ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1935,19,43,7,6,1171610,1918646,2025,04/22/2025 03:41:56 PM,41.93222773,-87.64476722,"(41.932227729, -87.64476722)"
13806051,JJ218345,04/14/2025 06:40:00 PM,029XX S FORT DEARBORN,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,TRUE,FALSE,133,1,4,35,18,1181525,1885747,2025,04/22/2025 03:41:56 PM,41.84172718,-87.60935139,"(41.841727178, -87.609351386)"
13805801,JJ218285,04/14/2025 06:40:00 PM,079XX S WOODLAWN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,411,4,8,45,14,1185595,1852450,2025,04/22/2025 03:41:56 PM,41.7502625,-87.59546483,"(41.750262504, -87.595464829)"
13806532,JJ219088,04/14/2025 06:35:00 PM,008XX S INDEPENDENCE BLVD,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,1133,11,24,26,08B,1151229,1895983,2025,04/22/2025 03:41:56 PM,41.87046297,-87.72026015,"(41.87046297, -87.720260149)"
13805887,JJ218262,04/14/2025 06:32:00 PM,076XX S CICERO AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,833,8,18,65,6,1145727,1853720,2025,04/22/2025 03:41:56 PM,41.75459296,-87.74152854,"(41.754592961, -87.741528537)"
